emp_ID,dept_ID,job_level,gender,ethnicity,education,disability,age_group,years_at_org,salary,fte
3068,200,1,M,White,No degree,None,55-64,1.96,26,1
3069,200,1,M,White,No degree,None,55-64,3.22,34,1
3070,200,1,M,White,No degree,None,35-44,1.6,40,1
3071,200,1,F,White,No degree,None,35-44,5.38,36,1
3072,200,1,F,Asian / Asian British,Undergrad,None,25-34,4.38,37,1
3073,200,1,F,White,No degree,None,35-44,5.8,32,1
3074,200,1,M,White,No degree,None,35-44,3.58,27,1
3075,200,1,M,White,No degree,None,45-54,10.94,24,1
3076,200,1,F,White,No degree,None,45-54,2.73,34,1
3077,200,1,F,White,Undergrad,None,25-34,5.14,35,1
3078,200,1,F,White,No degree,None,45-54,9.33,32,1
3079,200,1,F,White,Undergrad,None,55-64,12.34,29,1
3080,200,1,M,White,Undergrad,None,35-44,3.39,39,1
3081,200,1,F,White,Undergrad,None,25-34,5.4,21,1
3082,201,1,F,White,No degree,None,25-34,2.45,32,1
3083,201,1,M,White,Undergrad,None,55-64,4.93,27,1
3084,201,1,M,Asian / Asian British,No degree,None,35-44,3.11,26,1
3085,201,1,M,Mixed / Multiple ethnic groups,No degree,None,35-44,3.72,28,1
3086,201,1,M,White,No degree,None,25-34,5.5,24,1
3087,201,1,M,White,No degree,None,35-44,10.07,25,0.8
3088,201,1,F,White,Undergrad,None,35-44,1.37,14,0.5
3089,201,1,M,White,No degree,None,25-34,4.63,31,1
3090,201,1,F,White,No degree,None,45-54,7.07,26,1
3091,201,1,F,White,No degree,None,45-54,2.76,22,1
3092,201,1,M,White,No degree,None,25-34,2.92,28,1
3093,202,1,F,White,No degree,None,35-44,3.09,32,1
3094,202,1,F,White,No degree,None,35-44,5,31,1
3095,202,1,M,White,No degree,None,35-44,4,41,1
3096,202,1,F,Asian / Asian British,Undergrad,None,35-44,3.59,34,1
3097,202,1,M,White,No degree,None,55-64,5.58,36,1
3098,202,1,M,White,No degree,None,55-64,9.23,28,1
3099,202,1,F,White,Undergrad,None,35-44,4.2,28,1
3100,202,1,F,White,No degree,None,35-44,5.61,29,1
3101,202,1,F,White,Undergrad,Autism spectrum disorder,25-34,2.22,32,1
3102,202,1,M,White,Undergrad,None,45-54,2.16,32,1
3103,202,1,M,Asian / Asian British,No degree,None,35-44,3.75,29,1
3104,202,1,F,White,Undergrad,None,25-34,2.02,34,1
3105,202,1,M,White,No degree,None,55-64,3.07,35,1
3106,202,1,M,Asian / Asian British,No degree,None,35-44,2.99,28,1
3107,202,1,F,White,No degree,None,25-34,3.81,32,1
3108,202,1,F,White,Undergrad,None,35-44,1.07,8,0.3
3109,203,1,M,Asian / Asian British,No degree,None,25-34,4.99,33,1
3110,203,1,M,White,No degree,None,45-54,3.92,31,1
3111,203,1,M,White,No degree,None,45-54,5.97,39,1
3112,203,1,F,White,No degree,None,35-44,4.19,36,1
3113,203,1,F,Asian / Asian British,No degree,None,25-34,3.26,32,1
3114,203,1,M,White,No degree,None,45-54,12.3,37,1
3115,203,1,F,White,No degree,None,25-34,5.33,19,0.4
3116,203,1,M,Black / African / Caribbean / Black British,No degree,None,35-44,0.71,33,1
3117,203,1,F,Asian / Asian British,No degree,Physical disability,25-34,4.7,44,1
3118,203,1,F,Black / African / Caribbean / Black British,No degree,None,35-44,3.7,42,1
3119,203,1,M,White,No degree,None,45-54,3.1,39,1
3120,203,1,M,White,No degree,None,35-44,0.77,43,1
3121,203,1,F,White,No degree,None,45-54,4.21,35,1
3122,204,1,M,White,No degree,None,35-44,5.65,30,1
3123,204,1,M,White,No degree,None,35-44,3.21,39,1
3124,204,1,M,White,No degree,Intellectual disability,45-54,3.54,31,1
3125,204,1,F,White,Undergrad,None,45-54,6.96,30,1
3126,204,1,F,White,No degree,None,45-54,5.59,30,1
3127,204,1,M,White,No degree,None,45-54,10.06,31,1
3128,204,1,F,White,No degree,None,45-54,1.16,36,1
3129,204,1,F,White,No degree,Deaf or hard of hearing,25-34,4.46,34,1
3130,204,1,F,White,No degree,None,55-64,13.89,30,1
3131,204,1,F,White,No degree,None,35-44,1.4,32,1
3132,204,1,M,White,Undergrad,None,35-44,7.29,26,1
3133,204,1,F,White,No degree,None,55-64,2.3,27,1
3134,204,1,M,White,No degree,None,45-54,10.22,30,1
3135,204,1,M,White,Undergrad,None,35-44,9.51,30,1
3136,204,1,F,White,No degree,None,35-44,1.29,31,1
3137,204,1,F,White,No degree,None,35-44,2.84,29,1
3138,204,1,F,White,Undergrad,None,35-44,4.38,26,1
3139,205,1,F,Other ethnic group,No degree,None,35-44,1.34,28,1
3140,205,1,F,White,No degree,None,25-34,5.44,48,1
3141,205,1,M,White,Undergrad,Deaf or hard of hearing,25-34,1.67,32,1
3142,205,1,F,Black / African / Caribbean / Black British,No degree,None,35-44,3.88,49,1
3143,205,1,M,White,Undergrad,None,45-54,9.34,42,1
3144,205,1,F,White,No degree,Deaf or hard of hearing,35-44,4.36,44,1
3145,205,1,F,White,Undergrad,None,<25,2.48,24,0.6
3146,205,1,M,White,No degree,None,35-44,2.58,28,1
3147,205,1,F,White,No degree,None,55-64,5.48,43,1
3148,205,1,F,White,No degree,None,25-34,5.07,41,1
3149,205,1,F,Asian / Asian British,No degree,None,25-34,4.62,40,1
3150,205,1,M,White,No degree,Acquired brain injury,45-54,4.19,41,1
3151,205,1,M,White,Undergrad,None,45-54,7.91,41,1
3152,205,1,F,White,No degree,None,35-44,2.81,34,1
3153,205,1,F,White,Undergrad,None,35-44,0.78,37,1
3154,205,1,F,White,Undergrad,None,35-44,2.81,41,1
3155,205,1,F,White,Undergrad,None,35-44,2.96,48,1
3156,205,1,M,White,No degree,None,25-34,4.42,51,1
3157,206,1,M,White,No degree,None,35-44,3.84,27,1
3158,206,1,M,White,No degree,None,35-44,3.95,28,1
3159,206,1,M,White,No degree,None,35-44,3.89,25,1
3160,206,1,M,White,Undergrad,None,35-44,0.97,27,1
3161,206,1,M,White,No degree,None,45-54,2.64,26,1
3162,206,1,M,White,No degree,None,25-34,1.44,27,1
3163,206,1,F,Mixed / Multiple ethnic groups,No degree,None,35-44,1.37,22,1
3164,206,1,M,White,No degree,None,25-34,5.57,26,1
3165,206,1,M,Asian / Asian British,Undergrad,None,35-44,7.75,25,1
3166,206,1,F,White,No degree,Intellectual disability,35-44,2.57,31,1
3167,206,1,M,White,No degree,None,25-34,5.35,6,0.2
3168,206,1,M,White,Undergrad,None,45-54,4.56,10,0.4
3169,207,1,M,White,No degree,None,45-54,3.44,31,1
3170,207,1,M,White,No degree,None,45-54,2.88,17,0.6
3171,207,1,M,White,No degree,None,45-54,3.21,29,1
3172,207,1,F,Asian / Asian British,Undergrad,None,35-44,2.8,41,1
3173,207,1,F,White,Undergrad,None,35-44,2.84,39,1
3174,207,1,M,Black / African / Caribbean / Black British,No degree,None,45-54,7.01,32,1
3175,207,1,M,Black / African / Caribbean / Black British,No degree,None,45-54,3.51,29,1
3176,207,1,M,Asian / Asian British,No degree,None,45-54,12.23,33,1
3177,207,1,F,Asian / Asian British,No degree,None,35-44,2.21,27,1
3178,207,1,M,White,No degree,None,45-54,9.41,31,1
3179,207,1,M,White,No degree,None,45-54,7.21,32,1
3180,207,1,F,White,No degree,None,35-44,5.25,31,1
3181,207,1,M,White,No degree,None,55-64,7.5,37,1
3182,207,1,M,White,No degree,None,25-34,3.57,34,1
3183,207,1,M,White,No degree,Intellectual disability,35-44,2.57,28,1
3184,207,1,M,White,No degree,None,45-54,5.17,28,1
3185,207,1,F,White,No degree,None,35-44,6.87,34,1
3186,207,1,F,White,No degree,None,25-34,3.1,29,1
3187,207,1,F,White,No degree,None,35-44,6.25,29,1
3188,208,1,F,White,Undergrad,None,25-34,4.81,27,1
3189,208,1,F,Asian / Asian British,Undergrad,None,35-44,4.61,23,1
3190,208,1,M,White,No degree,None,35-44,6.07,31,1
3191,208,1,M,Mixed / Multiple ethnic groups,Undergrad,None,35-44,4.61,24,1
3192,208,1,M,White,No degree,None,35-44,1.73,29,1
3193,208,1,F,White,Undergrad,None,25-34,5.72,27,1
3194,208,1,F,White,Undergrad,None,25-34,4.04,29,1
3195,208,1,F,White,No degree,None,25-34,2.05,33,1
3196,208,1,F,White,No degree,None,35-44,7.22,34,1
3197,208,1,M,White,Undergrad,None,25-34,5.73,33,1
3198,208,1,M,White,No degree,None,35-44,4.26,26,1
3199,208,1,M,White,No degree,None,45-54,3.16,18,0.6
3200,208,1,M,White,No degree,None,45-54,15.45,23,1
3201,208,1,M,White,Undergrad,None,35-44,7.49,26,1
3202,208,1,M,White,No degree,None,55-64,7.48,29,1
3203,208,1,F,White,No degree,None,35-44,4.24,24,1
3204,208,1,M,White,No degree,None,45-54,4.35,34,1
3205,208,1,M,White,Undergrad,None,35-44,3.23,26,1
3206,208,1,M,White,Undergrad,None,35-44,1.68,19,0.8
3207,209,1,M,White,No degree,None,45-54,11.05,35,1
3208,209,1,F,White,Undergrad,None,55-64,10.45,35,1
3209,209,1,PN,White,No degree,None,35-44,3.1,40,1
3210,209,1,M,Mixed / Multiple ethnic groups,No degree,None,35-44,2.12,45,1
3211,209,1,M,White,No degree,None,55-64,5.48,38,1
3212,209,1,M,White,No degree,None,55-64,9.76,48,1
3213,209,1,M,White,No degree,None,35-44,0.92,33,1
3214,209,1,M,White,No degree,None,45-54,7.21,37,1
3215,209,1,M,White,No degree,None,35-44,4.84,44,1
3216,209,1,F,White,No degree,None,35-44,2.5,28,1
3217,209,1,F,White,No degree,None,25-34,1.75,43,1
3218,209,1,M,White,No degree,None,35-44,8.06,38,1
3219,210,1,F,White,No degree,None,45-54,11.18,27,1
3220,210,1,M,White,No degree,None,25-34,2.73,27,1
3221,210,1,M,White,No degree,None,35-44,1.39,25,1
3222,210,1,F,White,No degree,Autism spectrum disorder,35-44,2.77,38,1
3223,210,1,F,White,No degree,None,35-44,6.56,32,1
3224,210,1,F,White,No degree,None,25-34,4.53,29,1
3225,210,1,M,White,No degree,None,35-44,10.01,21,1
3226,210,1,F,White,No degree,None,35-44,8.42,26,1
3227,210,1,M,White,Undergrad,None,45-54,6.25,27,1
3228,210,1,M,White,No degree,None,25-34,5.15,24,1
3229,210,1,M,Other ethnic group,No degree,None,35-44,2.42,24,1
3230,210,1,M,Mixed / Multiple ethnic groups,Undergrad,None,45-54,17.68,35,1
3231,210,1,M,White,No degree,None,35-44,7.37,29,1
3232,210,1,M,White,No degree,Acquired brain injury,35-44,5.96,25,1
3233,210,1,F,White,No degree,None,35-44,11.4,25,1
3234,210,1,F,White,No degree,None,35-44,5.91,27,1
3235,210,1,F,White,No degree,None,35-44,7.17,34,1
3236,211,1,M,White,Undergrad,None,25-34,5.57,28,1
3237,211,1,M,White,No degree,None,35-44,5.2,6,0.2
3238,211,1,M,White,Undergrad,None,45-54,6.92,34,1
3239,211,1,M,White,No degree,None,35-44,0.88,26,1
3240,211,1,M,White,Undergrad,Autism spectrum disorder,35-44,9,31,1
3241,211,1,F,White,No degree,None,25-34,3.34,37,1
3242,211,1,F,White,No degree,None,35-44,6.93,31,1
3243,211,1,M,White,No degree,None,35-44,4.46,31,1
3244,211,1,M,White,No degree,None,35-44,3.66,34,1
3245,211,1,F,White,No degree,None,35-44,7.4,34,1
3246,211,1,F,White,Undergrad,None,35-44,2.28,28,1
3247,211,1,F,White,No degree,Deaf or hard of hearing,35-44,5.68,30,1
3248,211,1,M,White,No degree,Autism spectrum disorder,35-44,5.17,35,1
3249,211,1,M,White,No degree,None,25-34,5.14,37,1
3250,211,1,M,White,No degree,None,45-54,15.84,31,1
3251,211,1,M,White,Undergrad,None,35-44,2.96,26,1
3252,212,1,M,Other ethnic group,No degree,None,45-54,6.37,32,1
3253,212,1,F,White,No degree,None,35-44,3.65,36,1
3254,212,1,F,White,Undergrad,None,25-34,5.77,39,1
3255,212,1,M,White,Undergrad,Mental health conditions,35-44,3.79,33,1
3256,212,1,F,White,Undergrad,None,45-54,5.4,38,1
3257,212,1,F,White,No degree,None,35-44,8.27,43,1
3258,212,1,F,Asian / Asian British,No degree,None,45-54,1.12,31,1
3259,212,1,M,White,Undergrad,None,25-34,1.29,41,1
3260,212,1,F,White,Undergrad,None,25-34,1.04,45,1
3261,212,1,M,White,Undergrad,None,45-54,7.61,41,1
3262,212,1,M,White,Undergrad,None,25-34,1.72,28,1
3263,212,1,F,Asian / Asian British,No degree,None,25-34,1.81,30,1
3264,212,1,M,White,No degree,None,35-44,4.36,34,0.8
3265,212,1,M,White,No degree,None,35-44,2.64,28,1
3266,212,1,M,White,No degree,None,45-54,15.17,35,1
3267,212,1,M,White,No degree,None,35-44,4.61,38,1
3268,212,1,M,White,No degree,None,35-44,7.81,41,1
3269,212,1,M,White,No degree,None,35-44,3.74,47,1
3270,212,1,M,White,No degree,None,45-54,3.96,32,1
3271,213,1,F,Black / African / Caribbean / Black British,No degree,None,35-44,3.68,24,1
3272,213,1,M,Black / African / Caribbean / Black British,No degree,None,35-44,1.83,29,1
3273,213,1,F,White,Undergrad,None,35-44,3.93,14,0.4
3274,213,1,F,White,No degree,None,25-34,2.4,31,1
3275,213,1,M,Asian / Asian British,No degree,None,35-44,5.91,24,1
3276,213,1,F,White,Undergrad,None,25-34,2.84,38,1
3277,213,1,M,White,No degree,None,25-34,2.92,32,1
3278,213,1,M,White,No degree,None,35-44,2.03,36,1
3279,213,1,F,White,No degree,None,25-34,4.12,34,1
3280,213,1,M,White,No degree,None,45-54,2.63,39,1
3281,213,1,F,White,No degree,None,35-44,3.44,27,1
3282,213,1,M,White,Undergrad,None,35-44,1.86,25,1
3283,213,1,F,White,No degree,None,25-34,4.32,37,1
3284,213,1,M,White,No degree,None,35-44,2.94,21,1
3285,213,1,F,White,No degree,None,25-34,3.91,32,1
3286,213,1,M,White,No degree,None,45-54,9.23,13,0.4
3287,213,1,M,White,Undergrad,Mental health conditions,25-34,4.7,36,1
3288,213,1,F,White,No degree,None,35-44,4.97,25,1
3289,213,1,M,White,Undergrad,None,45-54,10.75,30,1
3290,213,1,F,White,Undergrad,None,35-44,2.86,29,1
3291,214,1,M,White,No degree,None,45-54,4.06,31,1
3292,214,1,M,White,No degree,None,55-64,10.42,32,1
3293,214,1,F,White,No degree,Physical disability,25-34,5.43,46,1
3294,214,1,F,White,No degree,None,25-34,4.76,37,1
3295,214,1,F,White,Undergrad,Acquired brain injury,55-64,17.12,12,0.4
3296,214,1,M,White,Undergrad,None,35-44,4.03,35,1
3297,214,1,F,White,No degree,None,45-54,5.32,41,1
3298,214,1,M,White,No degree,None,25-34,3.59,44,1
3299,214,1,M,White,No degree,None,55-64,3.34,39,1
3300,214,1,F,White,No degree,None,35-44,1.83,29,1
3301,214,1,F,Black / African / Caribbean / Black British,No degree,None,25-34,2.87,29,1
3302,214,1,F,White,No degree,None,25-34,3.18,40,1
3303,214,1,M,White,No degree,None,35-44,9.97,40,1
3304,214,1,M,White,No degree,None,35-44,7.93,33,1
3305,214,1,F,Black / African / Caribbean / Black British,No degree,None,25-34,4.48,44,1
3306,214,1,M,White,No degree,None,35-44,7.12,41,1
3307,214,1,F,White,No degree,None,55-64,9.9,22,0.8
3308,215,1,M,White,Undergrad,None,35-44,5.18,24,1
3309,215,1,F,White,Undergrad,None,45-54,4.88,22,1
3310,215,1,F,White,Undergrad,None,35-44,1.13,23,1
3311,215,1,M,White,No degree,None,25-34,2.79,28,1
3312,215,1,M,White,No degree,Mental health conditions,45-54,4.86,26,1
3313,215,1,F,Asian / Asian British,No degree,None,35-44,2.95,26,1
3314,215,1,M,White,No degree,None,45-54,9.28,19,1
3315,215,1,M,White,Undergrad,None,45-54,3.4,25,1
3316,215,1,M,White,No degree,None,45-54,3.35,21,1
3317,215,1,M,White,No degree,None,45-54,2.33,32,1
3318,215,1,M,White,Undergrad,None,25-34,3.17,21,1
3319,215,1,F,White,No degree,None,35-44,1.29,22,1
3320,215,1,M,White,No degree,None,25-34,3.95,28,1
3321,215,1,F,White,No degree,None,25-34,3.63,30,1
3322,215,1,M,White,No degree,None,35-44,6.46,28,1
3323,215,1,M,White,No degree,None,45-54,5.01,22,1
3324,216,1,F,Black / African / Caribbean / Black British,No degree,None,35-44,6.22,37,1
3325,216,1,F,White,No degree,None,25-34,5.93,33,1
3326,216,1,M,White,Undergrad,None,55-64,2.72,31,1
3327,216,1,M,White,No degree,None,35-44,3.19,33,1
3328,216,1,F,White,No degree,None,25-34,2.97,38,1
3329,216,1,F,White,No degree,None,55-64,8.24,42,1
3330,216,1,M,Asian / Asian British,Undergrad,None,35-44,3.86,41,1
3331,216,1,F,White,No degree,None,35-44,9.55,27,1
3332,216,1,F,White,No degree,None,35-44,14.15,43,1
3333,216,1,F,White,No degree,None,25-34,5.06,42,1
3334,216,1,F,White,No degree,None,35-44,0.98,36,1
3335,216,1,M,White,Undergrad,None,35-44,3.37,38,1
3336,216,1,M,Black / African / Caribbean / Black British,No degree,None,45-54,9.92,36,1
3337,216,1,F,White,No degree,None,25-34,5.42,36,1
3338,217,1,M,White,No degree,None,35-44,6.54,21,1
3339,217,1,M,White,No degree,None,35-44,3.58,19,1
3340,217,1,M,White,Undergrad,None,45-54,5.86,17,1
3341,217,1,M,White,No degree,None,25-34,5.85,24,1
3342,217,1,F,White,No degree,None,35-44,1.59,28,1
3343,217,1,F,White,No degree,None,25-34,4.68,26,1
3344,217,1,F,White,No degree,None,25-34,1.79,19,1
3345,217,1,F,White,No degree,None,25-34,5.13,24,1
3346,217,1,M,White,No degree,Intellectual disability,25-34,5,26,1
3347,217,1,M,White,No degree,None,35-44,2.94,24,1
3348,217,1,M,White,No degree,None,35-44,4.12,30,1
3349,217,1,F,Asian / Asian British,No degree,None,45-54,8.21,24,1
3350,217,1,M,White,Undergrad,None,35-44,5.43,20,1
3351,217,1,M,White,No degree,Deaf or hard of hearing,35-44,6.79,21,1
3352,217,1,M,White,No degree,None,55-64,4.32,21,1
3353,217,1,M,Black / African / Caribbean / Black British,No degree,None,55-64,5.34,19,1
3354,217,1,F,White,Undergrad,None,35-44,5.81,25,1
3355,217,1,F,White,No degree,None,25-34,2.73,21,1
3356,217,1,F,Black / African / Caribbean / Black British,No degree,None,35-44,2.92,23,1
3357,218,1,F,White,No degree,None,35-44,5.42,34,1
3358,218,1,F,White,No degree,None,25-34,1.01,25,1
3359,218,1,M,White,No degree,None,35-44,8.88,29,1
3360,218,1,F,White,Undergrad,None,25-34,3.27,37,1
3361,218,1,F,White,No degree,None,25-34,1.79,28,1
3362,218,1,M,White,No degree,Physical disability,35-44,5.79,24,1
3363,218,1,F,White,No degree,None,35-44,7.07,30,1
3364,218,1,M,White,No degree,None,45-54,11.28,34,1
3365,218,1,M,White,No degree,None,35-44,10.63,26,1
3366,218,1,F,White,No degree,Deaf or hard of hearing,35-44,4.42,37,1
3367,218,1,M,White,No degree,None,35-44,3.45,36,1
3368,219,1,F,White,No degree,None,25-34,1.8,28,1
3369,219,1,F,White,Undergrad,None,45-54,15.45,22,1
3370,219,1,F,White,Undergrad,Physical disability,35-44,1.22,19,1
3371,219,1,M,White,No degree,None,35-44,1.2,20,1
3372,219,1,F,White,No degree,None,55-64,4.87,16,1
3373,219,1,F,White,No degree,None,25-34,5.33,29,1
3374,219,1,M,White,Undergrad,None,25-34,4.02,21,1
3375,219,1,F,White,No degree,None,25-34,5.18,6,0.2
3376,219,1,M,White,No degree,None,35-44,5.08,23,1
3377,219,1,F,White,Undergrad,None,25-34,1.34,24,1
3378,219,1,F,Black / African / Caribbean / Black British,No degree,None,45-54,1.65,19,1
3379,219,1,F,White,No degree,None,35-44,4.95,24,1
3380,219,1,F,White,No degree,None,35-44,2.46,27,1
3381,219,1,F,Other ethnic group,No degree,None,35-44,7.31,18,1
3382,219,1,F,White,Undergrad,None,25-34,4.94,25,1
3383,219,1,M,White,No degree,None,45-54,10.92,22,1
3384,219,1,F,White,No degree,None,35-44,5.25,26,1
3385,219,1,F,White,No degree,None,45-54,1.94,28,1
3386,219,1,M,White,Undergrad,None,25-34,3.07,25,1
3387,220,1,F,White,Undergrad,None,25-34,3.78,29,1
3388,220,1,F,White,No degree,None,25-34,3.85,33,1
3389,220,1,M,White,No degree,None,35-44,2.65,34,1
3390,220,1,F,White,No degree,None,25-34,0.86,40,1
3391,220,1,M,White,Undergrad,None,25-34,5.41,41,1
3392,220,1,F,White,Undergrad,None,55-64,5.89,32,1
3393,220,1,M,White,No degree,None,65+,23.76,29,1
3394,220,1,F,White,No degree,Mental health conditions,25-34,2.55,34,1
3395,220,1,F,White,No degree,None,45-54,4.06,28,1
3396,220,1,F,White,No degree,Autism spectrum disorder,35-44,2.42,39,1
3397,220,1,F,Asian / Asian British,Undergrad,None,25-34,3.38,27,1
3398,220,1,M,White,Undergrad,None,35-44,8.56,29,1
3399,220,1,F,White,No degree,None,35-44,3.25,32,1
3400,220,1,F,White,No degree,None,25-34,3.42,34,1
3401,221,1,M,White,No degree,None,35-44,6.29,29,1
3402,221,1,M,White,No degree,None,45-54,7.69,28,1
3403,221,1,F,White,No degree,None,35-44,7.26,25,1
3404,221,1,F,White,No degree,None,25-34,4.63,31,1
3405,221,1,F,White,No degree,None,35-44,2.89,37,1
3406,221,1,F,White,No degree,None,35-44,2.11,31,1
3407,221,1,M,White,No degree,None,55-64,6.33,30,1
3408,221,1,F,White,No degree,Deaf or hard of hearing,35-44,7,28,1
3409,221,1,F,White,No degree,None,25-34,1.7,24,1
3410,221,1,M,White,No degree,None,35-44,5.53,33,1
3411,221,1,M,White,No degree,None,25-34,2.52,32,1
3412,222,1,M,Black / African / Caribbean / Black British,Undergrad,None,35-44,5.07,24,1
3413,222,1,F,White,No degree,Deaf or hard of hearing,45-54,6.82,22,1
3414,222,1,F,White,Undergrad,None,25-34,2.87,27,1
3415,222,1,M,White,No degree,None,35-44,2.48,33,1
3416,222,1,M,White,No degree,None,55-64,6.38,27,1
3417,222,1,F,White,No degree,None,25-34,5.35,29,1
3418,222,1,F,White,No degree,None,45-54,8.31,34,1
3419,222,1,M,White,Undergrad,None,35-44,1.49,27,1
3420,222,1,F,White,Undergrad,None,35-44,6.37,19,0.8
3421,222,1,F,White,No degree,None,45-54,3.68,27,1
3422,222,1,M,White,No degree,None,35-44,3.94,20,1
3423,222,1,F,Black / African / Caribbean / Black British,Undergrad,None,35-44,10.47,28,1
3424,222,1,M,White,No degree,None,35-44,1.04,25,1
3425,222,1,M,White,No degree,None,35-44,6.14,31,1
3426,222,1,F,Asian / Asian British,No degree,None,35-44,0.98,27,1
3427,222,1,F,Asian / Asian British,Undergrad,Mental health conditions,35-44,6.47,30,1
3428,222,1,F,White,No degree,None,25-34,0.81,33,1
3429,223,1,F,White,No degree,None,35-44,9.71,29,1
3430,223,1,F,White,No degree,None,25-34,2.99,47,1
3431,223,1,M,White,No degree,None,35-44,10.83,10,0.3
3432,223,1,PN,White,No degree,None,35-44,5.6,45,1
3433,223,1,M,White,Undergrad,None,45-54,8.51,44,1
3434,223,1,F,White,No degree,None,25-34,5.12,42,1
3435,223,1,F,White,No degree,None,25-34,3.19,41,1
3436,223,1,F,White,Undergrad,None,35-44,5.36,43,1
3437,223,1,F,White,Undergrad,None,25-34,3.06,40,1
3438,223,1,M,White,Undergrad,None,35-44,5.55,32,1
3439,223,1,M,White,Undergrad,None,45-54,11.53,43,1
3440,223,1,M,White,Undergrad,None,35-44,3.56,49,1
3441,223,1,M,White,No degree,None,45-54,3.88,38,1
3442,223,1,M,White,Undergrad,None,45-54,5.41,34,1
3443,223,1,M,Asian / Asian British,No degree,None,45-54,2.99,48,1
3444,223,1,M,White,No degree,None,45-54,11.4,39,1
3445,223,1,F,Asian / Asian British,No degree,None,35-44,11.73,40,1
3446,224,1,F,White,No degree,None,35-44,1.99,37,1
3447,224,1,M,White,No degree,Mental health conditions,45-54,8.47,28,1
3448,224,1,F,White,No degree,Physical disability,45-54,5.17,35,1
3449,224,1,F,White,No degree,None,25-34,5.16,42,1
